country,year,co2,co2_per_capita,gdp,population,iso_code,pm2_5,latitude,longitude,temperature,code,region,income_group,lending category
Angola,2021,19.196,0.556,153971900416.0,34532427.0,AGO,,,,0.8,AGO,Sub-Saharan Africa,Lower Middle Income,IBRD
Angola,2022,20.25,0.568,158346248192.0,35635028.0,AGO,,,,0.89,AGO,Sub-Saharan Africa,Lower Middle Income,IBRD
Angola,2023,20.781,0.565,,36749907.0,AGO,,,,0.99,AGO,Sub-Saharan Africa,Lower Middle Income,IBRD
Anguilla,1990,0.048,5.656,,8422.0,AIA,,,,0.61,,,,
Anguilla,1991,0.048,5.457,,8728.0,AIA,,,,0.52,,,,
Anguilla,1992,0.048,5.29,,9005.0,AIA,,,,0.3,,,,
Anguilla,1993,0.055,5.94,,9252.0,AIA,,,,0.32,,,,
Anguilla,1994,0.055,5.792,,9489.0,AIA,,,,0.4,,,,
Anguilla,1995,0.059,6.02,,9738.0,AIA,,,,0.5,,,,
Anguilla,1996,0.062,6.229,,10000.0,AIA,,,,0.34,,,,
Anguilla,1997,0.062,6.06,,10278.0,AIA,,,,0.39,,,,
Anguilla,1998,0.066,6.247,,10557.0,AIA,,,,0.72,,,,
Anguilla,1999,0.066,6.071,,10864.0,AIA,,,,0.36,,,,
Anguilla,2000,0.077,6.872,,11196.0,AIA,,,,0.59,,,,
Anguilla,2001,0.084,7.33,,11497.0,AIA,,,,0.53,,,,
Anguilla,2002,0.084,7.194,,11714.0,AIA,,,,0.56,,,,
Anguilla,2003,0.088,7.388,,11903.0,AIA,,,,0.57,,,,
Anguilla,2004,0.103,8.484,,12092.0,AIA,,,,0.62,,,,
Anguilla,2005,0.11,8.944,,12290.0,AIA,,,,0.69,,,,
Anguilla,2006,0.121,9.678,,12493.0,AIA,,,,0.55,,,,
Anguilla,2007,0.125,9.811,,12697.0,AIA,,,,0.78,,,,
Anguilla,2008,0.125,9.649,,12911.0,AIA,,,,0.52,,,,
Anguilla,2009,0.125,9.482,,13138.0,AIA,,,,0.58,,,,
Anguilla,2010,0.132,9.864,,13372.0,AIA,,,,0.88,,,,
Anguilla,2011,0.125,9.165,,13593.0,AIA,,,,0.67,,,,
Anguilla,2012,0.121,9.023,,13401.0,AIA,,,,0.72,,,,
Anguilla,2013,0.117,8.834,,13272.0,AIA,,,,0.6,,,,
Anguilla,2014,0.121,8.795,,13748.0,AIA,,,,0.79,,,,
Anguilla,2015,0.139,9.781,,14235.0,AIA,,,,0.82,,,,
Anguilla,2016,0.139,9.707,,14344.0,AIA,,,,1.14,,,,
Anguilla,2017,0.128,8.875,,14449.0,AIA,,,,0.95,,,,
Anguilla,2018,0.132,8.945,,14746.0,AIA,,,,0.91,,,,
Anguilla,2019,0.147,9.873,,14845.0,AIA,,,,1.05,,,,
Anguilla,2020,0.143,9.614,,14864.0,AIA,,,,1.14,,,,
Anguilla,2021,0.143,9.853,,14503.0,AIA,,,,0.8,,,,
Anguilla,2022,0.139,9.755,,14202.0,AIA,,,,0.89,,,,
Anguilla,2023,0.145,10.012,,14435.0,AIA,,,,0.99,,,,
Antarctica,1990,0.011,,,,ATA,,,,0.61,,,,
Antarctica,1991,0.015,,,,ATA,,,,0.52,,,,
Antarctica,1992,0.015,,,,ATA,,,,0.3,,,,
Antarctica,1993,0.015,,,,ATA,,,,0.32,,,,
Antarctica,1994,0.015,,,,ATA,,,,0.4,,,,
Antarctica,1995,0.004,,,,ATA,,,,0.5,,,,
Antarctica,1996,0.004,,,,ATA,,,,0.34,,,,
Antarctica,1997,0.004,,,,ATA,,,,0.39,,,,
Antarctica,1998,0.004,,,,ATA,,,,0.72,,,,
Antarctica,1999,0.004,,,,ATA,,,,0.36,,,,
Antarctica,2000,0.004,,,,ATA,,,,0.59,,,,
Antarctica,2001,0.004,,,,ATA,,,,0.53,,,,
Antarctica,2002,0.004,,,,ATA,,,,0.56,,,,
Antarctica,2003,0.004,,,,ATA,,,,0.57,,,,
Antarctica,2004,0.007,,,,ATA,,,,0.62,,,,
Antarctica,2005,0.007,,,,ATA,,,,0.69,,,,
Antarctica,2006,0.007,,,,ATA,,,,0.55,,,,
Antarctica,2007,0.011,,,,ATA,,,,0.78,,,,
Antarctica,2008,0.0,,,,ATA,,,,0.52,,,,
Antarctica,2009,0.0,,,,ATA,,,,0.58,,,,
Antarctica,2010,0.0,,,,ATA,,,,0.88,,,,
Antarctica,2011,0.0,,,,ATA,,,,0.67,,,,
Antarctica,2012,0.0,,,,ATA,,,,0.72,,,,
Antarctica,2013,0.0,,,,ATA,,,,0.6,,,,
Antarctica,2014,0.0,,,,ATA,,,,0.79,,,,
Antarctica,2015,0.0,,,,ATA,,,,0.82,,,,
Antarctica,2016,0.0,,,,ATA,,,,1.14,,,,
Antarctica,2017,0.0,,,,ATA,,,,0.95,,,,
Antarctica,2018,0.0,,,,ATA,,,,0.91,,,,
Antarctica,2019,0.0,,,,ATA,,,,1.05,,,,
Antarctica,2020,0.0,,,,ATA,,,,1.14,,,,
Antarctica,2021,0.0,,,,ATA,,,,0.8,,,,
Antarctica,2022,0.0,,,,ATA,,,,0.89,,,,
Antarctica,2023,0.0,,,,ATA,,,,0.99,,,,
Antigua and Barbuda,1990,0.242,3.833,,63087.0,ATG,,,,0.61,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,1991,0.249,3.929,,63406.0,ATG,,,,0.52,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,1992,0.249,3.868,,64421.0,ATG,,,,0.3,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,1993,0.256,3.91,,65600.0,ATG,,,,0.32,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,1994,0.267,4.0,,66860.0,ATG,,,,0.4,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,1995,0.271,3.975,,68209.0,ATG,,,,0.5,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,1996,0.289,4.157,,69628.0,ATG,,,,0.34,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,1997,0.311,4.382,,71071.0,ATG,,,,0.39,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,1998,0.322,4.452,,72429.0,ATG,,,,0.72,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,1999,0.344,4.674,,73681.0,ATG,,,,0.36,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2000,0.355,4.743,,74929.0,ATG,,,,0.59,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2001,0.37,4.864,,76082.0,ATG,,,,0.53,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2002,0.407,5.279,,77049.0,ATG,,,,0.56,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2003,0.429,5.503,,77895.0,ATG,,,,0.57,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2004,0.451,5.724,,78734.0,ATG,,,,0.62,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2005,0.48,6.028,,79628.0,ATG,,,,0.69,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2006,0.517,6.408,,80619.0,ATG,,,,0.55,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2007,0.535,6.546,,81716.0,ATG,,,,0.78,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2008,0.539,6.495,,82926.0,ATG,,,,0.52,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2009,0.557,6.615,,84192.0,ATG,,,,0.58,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2010,0.55,6.44,,85337.0,ATG,,,,0.88,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2011,0.546,6.322,,86349.0,ATG,,,,0.67,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2012,0.557,6.381,,87275.0,ATG,,,,0.72,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2013,0.557,6.323,,88074.0,ATG,,,,0.6,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2014,0.568,6.397,,88783.0,ATG,,,,0.79,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2015,0.583,6.515,,89422.0,ATG,,,,0.82,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2016,0.597,6.637,,89981.0,ATG,,,,1.14,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2017,0.605,6.681,,90483.0,ATG,,,,0.95,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2018,0.616,6.769,,90942.0,ATG,,,,0.91,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2019,0.641,7.017,,91377.0,ATG,,,,1.05,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2020,0.619,6.741,,91864.0,ATG,,,,1.14,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2021,0.638,6.903,,92358.0,ATG,,,,0.8,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2022,0.618,6.657,,92851.0,ATG,,,,0.89,ATG,Latin America & Caribbean,High Income,IBRD
Antigua and Barbuda,2023,0.645,6.909,,93333.0,ATG,,,,0.99,ATG,Latin America & Caribbean,High Income,IBRD
Argentina,1990,112.149,3.424,338751160320.0,32755907.0,ARG,,,,0.61,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,1991,117.755,3.544,376057921536.0,33230292.0,ARG,,,,0.52,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,1992,121.535,3.607,416679821312.0,33693532.0,ARG,,,,0.3,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,1993,118.001,3.455,444780249088.0,34152718.0,ARG,,,,0.32,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,1994,118.469,3.423,472926748672.0,34613491.0,ARG,,,,0.4,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,1995,125.277,3.572,461601013760.0,35070016.0,ARG,,,,0.5,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,1996,131.15,3.693,489406464000.0,35513794.0,ARG,,,,0.34,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,1997,136.553,3.799,531526385664.0,35947790.0,ARG,,,,0.39,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,1998,139.32,3.83,554567139328.0,36372863.0,ARG,,,,0.72,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,1999,148.304,4.031,538270597120.0,36794686.0,ARG,,,,0.36,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2000,143.469,3.855,536480972800.0,37213985.0,ARG,,,,0.59,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2001,135.137,3.592,514867265536.0,37624818.0,ARG,,,,0.53,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2002,124.931,3.285,460558532608.0,38029346.0,ARG,,,,0.56,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2003,134.481,3.5,503104143360.0,38424284.0,ARG,,,,0.57,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2004,157.049,4.046,550306316288.0,38815915.0,ARG,,,,0.62,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2005,161.589,4.12,601050382336.0,39216787.0,ARG,,,,0.69,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2006,174.309,4.399,652296781824.0,39622113.0,ARG,,,,0.55,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2007,173.581,4.338,714725195776.0,40016766.0,ARG,,,,0.78,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2008,187.342,4.634,747157389312.0,40424149.0,ARG,,,,0.52,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2009,178.181,4.361,705920827392.0,40854832.0,ARG,,,,0.58,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2010,185.946,4.504,785785159680.0,41288694.0,ARG,,,,0.88,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2011,189.775,4.548,837742690304.0,41730655.0,ARG,,,,0.67,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2012,191.362,4.539,829147447296.0,42161718.0,ARG,,,,0.72,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2013,189.538,4.451,849088348160.0,42582454.0,ARG,,,,0.6,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2014,188.397,4.379,827750809600.0,43024072.0,ARG,10.113,-34.56,-58.506,0.79,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2015,191.744,4.41,850356666368.0,43477009.0,ARG,10.256,-34.60330562,-58.41327605,0.82,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2016,189.92,4.326,832669286400.0,43900312.0,ARG,,,,1.14,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2017,186.899,4.22,856142118912.0,44288898.0,ARG,,,,0.95,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2018,180.599,4.044,833736998912.0,44654876.0,ARG,,,,0.91,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2019,178.508,3.969,817053892608.0,44973468.0,ARG,,,,1.05,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2020,165.121,3.654,735814221824.0,45191960.0,ARG,11.0,-38.77010694,-62.28677361,1.14,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2020,165.121,3.654,735814221824.0,45191960.0,ARG,10.41,-34.66663889,-58.33330556,1.14,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2020,165.121,3.654,735814221824.0,45191960.0,ARG,20.62,-34.876,-58.676,1.14,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2021,191.108,4.218,812324159488.0,45312283.0,ARG,11.9,-38.77010694,-62.28677361,0.8,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2021,191.108,4.218,812324159488.0,45312283.0,ARG,11.8,-34.66663889,-58.33330556,0.8,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2021,191.108,4.218,812324159488.0,45312283.0,ARG,19.77,-34.876,-58.676,0.8,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2022,204.081,4.494,854914301952.0,45407904.0,ARG,,,,0.89,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Argentina,2023,195.806,4.3,,45538402.0,ARG,,,,0.99,ARG,Latin America & Caribbean,Upper Middle Income,IBRD
Armenia,1990,8.999,2.533,32650115072.0,3552129.0,ARM,,,,0.61,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,1991,7.38,2.042,27959799808.0,3613977.0,ARM,,,,0.52,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,1992,5.724,1.602,15777768448.0,3571869.0,ARM,,,,0.3,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,1993,2.51,0.727,13153115136.0,3453338.0,ARM,,,,0.32,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,1994,2.685,0.798,13441640448.0,3364620.0,ARM,,,,0.4,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,1995,3.363,1.017,14085548032.0,3307585.0,ARM,,,,0.5,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,1996,2.5,0.763,14363162624.0,3278738.0,ARM,,,,0.34,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,1997,3.253,1.002,14402224128.0,3246292.0,ARM,,,,0.39,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,1998,3.419,1.066,14841976832.0,3208400.0,ARM,,,,0.72,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,1999,3.04,0.96,14850694144.0,3167282.0,ARM,,,,0.36,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2000,3.491,1.117,15244825600.0,3125630.0,ARM,,,,0.59,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2001,3.533,1.145,16184137728.0,3084350.0,ARM,,,,0.53,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2002,3.077,1.007,18018113536.0,3055635.0,ARM,,,,0.56,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2003,3.456,1.137,19928772608.0,3038976.0,ARM,,,,0.57,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2004,3.691,1.221,21350959104.0,3022544.0,ARM,,,,0.62,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2005,4.376,1.456,23626539008.0,3006360.0,ARM,,,,0.69,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2006,4.402,1.472,25937836032.0,2990371.0,ARM,,,,0.55,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2007,5.1,1.714,28610365440.0,2974825.0,ARM,,,,0.78,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2008,5.575,1.883,29672468480.0,2959996.0,ARM,,,,0.52,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2009,4.363,1.481,24704737280.0,2945518.0,ARM,,,,0.58,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2010,4.253,1.451,24485670912.0,2931083.0,ARM,,,,0.88,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2011,4.969,1.7,24860520448.0,2923267.0,ARM,,,,0.67,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2012,5.748,1.967,26634065920.0,2922528.0,ARM,,,,0.72,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2013,5.535,1.894,27542824960.0,2922528.0,ARM,,,,0.6,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2014,5.604,1.918,28536291328.0,2922433.0,ARM,,,,0.79,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2015,5.469,1.872,29464864768.0,2921179.0,ARM,,,,0.82,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2016,5.203,1.783,29522321408.0,2918795.0,ARM,,,,1.14,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2017,5.54,1.901,31741804544.0,2914967.0,ARM,,,,0.95,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2018,5.822,2.001,33400320000.0,2909970.0,ARM,,,,0.91,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2019,6.284,2.164,35949092864.0,2903975.0,ARM,,,,1.05,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2020,6.795,2.351,33378377728.0,2890894.0,ARM,,,,1.14,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2021,7.417,2.584,35275595776.0,2870339.0,ARM,,,,0.8,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2022,7.165,2.487,39721734144.0,2880883.0,ARM,,,,0.89,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Armenia,2023,7.608,2.585,,2943395.0,ARM,,,,0.99,ARM,Europe & Central Asia,Upper Middle Income,IBRD
Aruba,1990,0.487,7.561,,64452.0,ABW,,,,0.61,ABW,Latin America & Caribbean,High Income,
Aruba,1991,0.531,7.981,,66564.0,ABW,,,,0.52,ABW,Latin America & Caribbean,High Income,
Aruba,1992,0.539,7.818,,68889.0,ABW,,,,0.3,ABW,Latin America & Caribbean,High Income,
Aruba,1993,0.649,9.123,,71090.0,ABW,,,,0.32,ABW,Latin America & Caribbean,High Income,
Aruba,1994,0.66,8.976,,73476.0,ABW,,,,0.4,ABW,Latin America & Caribbean,High Income,
Aruba,1995,0.707,9.313,,75931.0,ABW,,,,0.5,ABW,Latin America & Caribbean,High Income,
Aruba,1996,0.725,9.242,,78495.0,ABW,,,,0.34,ABW,Latin America & Caribbean,High Income,
Aruba,1997,0.758,9.35,,81121.0,ABW,,,,0.39,ABW,Latin America & Caribbean,High Income,
Aruba,1998,0.806,9.621,,83787.0,ABW,,,,0.72,ABW,Latin America & Caribbean,High Income,
Aruba,1999,0.81,9.363,,86482.0,ABW,,,,0.36,ABW,Latin America & Caribbean,High Income,
Aruba,2000,2.378,26.787,,88772.0,ABW,,,,0.59,ABW,Latin America & Caribbean,High Income,
Aruba,2001,2.407,26.652,,90320.0,ABW,,,,0.53,ABW,Latin America & Caribbean,High Income,
Aruba,2002,2.437,26.661,,91392.0,ABW,,,,0.56,ABW,Latin America & Caribbean,High Income,
Aruba,2003,2.561,27.741,,92324.0,ABW,,,,0.57,ABW,Latin America & Caribbean,High Income,
Aruba,2004,2.616,28.063,,93223.0,ABW,,,,0.62,ABW,Latin America & Caribbean,High Income,
Aruba,2005,2.719,28.849,,94238.0,ABW,,,,0.69,ABW,Latin America & Caribbean,High Income,
Aruba,2006,2.715,28.458,,95403.0,ABW,,,,0.55,ABW,Latin America & Caribbean,High Income,
Aruba,2007,2.821,29.205,,96604.0,ABW,,,,0.78,ABW,Latin America & Caribbean,High Income,
Aruba,2008,2.656,27.157,,97815.0,ABW,,,,0.52,ABW,Latin America & Caribbean,High Income,
Aruba,2009,2.627,26.526,,99040.0,ABW,,,,0.58,ABW,Latin America & Caribbean,High Income,
Aruba,2010,2.506,25.03,,100127.0,ABW,,,,0.88,ABW,Latin America & Caribbean,High Income,
Aruba,2011,2.499,24.743,,100994.0,ABW,,,,0.67,ABW,Latin America & Caribbean,High Income,
Aruba,2012,1.348,13.248,,101774.0,ABW,,,,0.72,ABW,Latin America & Caribbean,High Income,
Aruba,2013,0.861,8.395,,102570.0,ABW,,,,0.6,ABW,Latin America & Caribbean,High Income,
Aruba,2014,0.872,8.435,,103381.0,ABW,,,,0.79,ABW,Latin America & Caribbean,High Income,
Aruba,2015,0.898,8.615,,104200.0,ABW,,,,0.82,ABW,Latin America & Caribbean,High Income,
Aruba,2016,0.883,8.411,,104989.0,ABW,,,,1.14,ABW,Latin America & Caribbean,High Income,
Aruba,2017,0.89,8.421,,105736.0,ABW,,,,0.95,ABW,Latin America & Caribbean,High Income,
Aruba,2018,0.872,8.192,,106447.0,ABW,,,,0.91,ABW,Latin America & Caribbean,High Income,
Aruba,2019,0.828,7.732,,107089.0,ABW,,,,1.05,ABW,Latin America & Caribbean,High Income,
Aruba,2020,0.821,7.641,,107411.0,ABW,,,,1.14,ABW,Latin America & Caribbean,High Income,
Aruba,2021,0.857,7.971,,107565.0,ABW,,,,0.8,ABW,Latin America & Caribbean,High Income,
Aruba,2022,0.831,7.712,,107792.0,ABW,,,,0.89,ABW,Latin America & Caribbean,High Income,
Aruba,2023,0.867,8.033,,107946.0,ABW,,,,0.99,ABW,Latin America & Caribbean,High Income,
Asia,1990,6584.308,2.052,,3209094416.0,,,,,0.61,,,,
Asia,1991,7361.138,2.252,,3268207591.0,,,,,0.52,,,,
Asia,1992,7209.855,2.168,,3324812376.0,,,,,0.3,,,,
Asia,1993,7540.911,2.231,,3380039932.0,,,,,0.32,,,,
Asia,1994,7895.757,2.3,,3433680246.0,,,,,0.4,,,,
Asia,1995,8265.562,2.371,,3486817941.0,,,,,0.5,,,,
Asia,1996,8605.014,2.431,,3539849815.0,,,,,0.34,,,,
Asia,1997,8723.257,2.428,,3592367924.0,,,,,0.39,,,,
Asia,1998,8481.06,2.327,,3644341777.0,,,,,0.72,,,,
Asia,1999,8971.64,2.428,,3695620593.0,,,,,0.36,,,,
Asia,2000,9336.837,2.492,,3746832774.0,,,,,0.59,,,,
Asia,2001,9521.609,2.507,,3797954098.0,,,,,0.53,,,,
Asia,2002,10040.597,2.61,,3847359676.0,,,,,0.56,,,,
Asia,2003,11046.249,2.835,,3895799452.0,,,,,0.57,,,,
Asia,2004,11699.782,2.966,,3944378409.0,,,,,0.62,,,,
Asia,2005,12552.623,3.144,,3992890562.0,,,,,0.69,,,,
Asia,2006,13404.329,3.316,,4041771421.0,,,,,0.55,,,,
Asia,2007,14136.139,3.456,,4090564354.0,,,,,0.78,,,,
Asia,2008,14858.406,3.59,,4139267473.0,,,,,0.52,,,,
Asia,2009,15394.146,3.675,,4188829442.0,,,,,0.58,,,,
Asia,2010,16554.266,3.906,,4238694946.0,,,,,0.88,,,,
Asia,2011,17787.42,4.148,,4288349990.0,,,,,0.67,,,,
Asia,2012,18455.439,4.254,,4338443549.0,,,,,0.72,,,,
Asia,2013,18692.012,4.26,,4387757389.0,,,,,0.6,,,,
Asia,2014,18940.043,4.27,,4435744582.0,,,,,0.79,,,,
Asia,2015,19047.488,4.25,,4482088478.0,,,,,0.82,,,,
Asia,2016,19192.705,4.239,,4527178156.0,,,,,1.14,,,,
Asia,2017,19737.521,4.318,,4571224662.0,,,,,0.95,,,,
Asia,2018,20335.523,4.409,,4612352863.0,,,,,0.91,,,,
Asia,2019,20889.145,4.491,,4651098712.0,,,,,1.05,,,,
Asia,2020,20634.852,4.403,,4686811205.0,,,,,1.14,,,,
Asia,2021,21640.396,4.588,,4716999175.0,,,,,0.8,,,,
Asia,2022,21815.756,4.596,,4746329726.0,,,,,0.89,,,,
Asia,2023,22600.221,4.731,,4776659632.0,,,,,0.99,,,,
Asia (GCP),1990,5767.457,,,,,,,,0.61,,,,
Asia (GCP),1991,5996.165,,,,,,,,0.52,,,,
Asia (GCP),1992,6231.186,,,,,,,,0.3,,,,
Asia (GCP),1993,6477.511,,,,,,,,0.32,,,,
Asia (GCP),1994,6773.18,,,,,,,,0.4,,,,
Asia (GCP),1995,7132.377,,,,,,,,0.5,,,,
Asia (GCP),1996,7453.14,,,,,,,,0.34,,,,
Asia (GCP),1997,7587.756,,,,,,,,0.39,,,,
Asia (GCP),1998,7306.425,,,,,,,,0.72,,,,
Asia (GCP),1999,7706.508,,,,,,,,0.36,,,,
Asia (GCP),2000,7937.751,,,,,,,,0.59,,,,
Asia (GCP),2001,8087.821,,,,,,,,0.53,,,,
Asia (GCP),2002,8595.659,,,,,,,,0.56,,,,
Asia (GCP),2003,9506.611,,,,,,,,0.57,,,,
Asia (GCP),2004,10054.005,,,,,,,,0.62,,,,
Asia (GCP),2005,10838.288,,,,,,,,0.69,,,,
Asia (GCP),2006,11583.487,,,,,,,,0.55,,,,
Asia (GCP),2007,12304.732,,,,,,,,0.78,,,,
Asia (GCP),2008,12884.495,,,,,,,,0.52,,,,
Asia (GCP),2009,13338.318,,,,,,,,0.58,,,,
Asia (GCP),2010,14384.035,,,,,,,,0.88,,,,
Asia (GCP),2011,15564.787,,,,,,,,0.67,,,,
Asia (GCP),2012,16082.872,,,,,,,,0.72,,,,
Asia (GCP),2013,16365.106,,,,,,,,0.6,,,,
Asia (GCP),2014,16570.561,,,,,,,,0.79,,,,
Asia (GCP),2015,16588.639,,,,,,,,0.82,,,,
Asia (GCP),2016,16681.146,,,,,,,,1.14,,,,
Asia (GCP),2017,17163.291,,,,,,,,0.95,,,,
Asia (GCP),2018,17738.896,,,,,,,,0.91,,,,
Asia (GCP),2019,18221.055,,,,,,,,1.05,,,,
Asia (GCP),2020,18029.971,,,,,,,,1.14,,,,
Asia (GCP),2021,18894.787,,,,,,,,0.8,,,,
Asia (GCP),2022,19010.197,,,,,,,,0.89,,,,
Asia (GCP),2023,19747.367,,,,,,,,0.99,,,,
Asia (excl. China and India),1990,3521.457,2.958,,1179201536.0,,,,,0.61,,,,
Asia (excl. China and India),1991,4139.677,3.411,,1201470848.0,,,,,0.52,,,,
Asia (excl. China and India),1992,3823.621,3.09,,1223748352.0,,,,,0.3,,,,
